F,k₋f,k₋s,ka,k₋a
0.0,15.045128441911805,0.3146703668459244,5.72754681752503,28.021997350990432
0.1,15.04512844530465,0.317654593802414,5.727546908927849,27.24964321224353
0.2,15.045128448697493,0.3206671221544787,5.727547000330668,26.49857702482171
0.3,15.045128452090339,0.32370822030294816,5.72754709173349,25.768212041209964
0.4,15.045128455483182,0.3267781591940746,5.727547183136313,25.05797768607636
0.5,15.045128458876027,0.3298772123436726,5.727547274539137,24.367319110527514
0.6,15.045128462268872,0.3330056558614877,5.7275473659419625,23.69569675864983
0.7,15.045128465661715,0.33616376847579676,5.72754745734479,23.04258594599793
0.8,15.04512846905456,0.3393518315582408,5.727547548747619,22.407476449700958
0.9,15.045128472447406,0.3425701291488941,5.727547640150449,21.78987210986654
1.0,15.045128475840249,0.3458189479815706,5.72754773155328,21.18929044197104
1.1,15.045128479233094,0.34909857750937046,5.727547822956113,20.60526225993326
1.2,15.045128482625937,0.3524093099304686,5.727547914358947,20.037331309577134
1.3,15.045128486018783,0.35575144021414834,5.727548005761784,19.485053912197117
